<Clock>[ms],<Lat>[rad],<Lon>[rad],<Height>[m]
2298782,0.600313147,1.230548922,515.39
2298822,0.600313147,1.230548922,515.39
2298862,0.600313147,1.230548922,515.39
2298902,0.600313147,1.230548922,515.39
2298942,0.600313147,1.230548922,515.39
2298982,0.600313147,1.230548922,515.39
2299022,0.600313147,1.230548922,515.39
2299062,0.600313147,1.230548922,515.39
2299102,0.600313147,1.230548922,515.39
2299142,0.600313147,1.230548922,515.38
2299182,0.600313147,1.230548922,515.38
2299222,0.600313147,1.230548922,515.38
2299262,0.600313147,1.230548922,515.38
2299302,0.600313147,1.230548922,515.38
2299342,0.600313147,1.230548922,515.38
2299382,0.600313147,1.230548922,515.38
2299422,0.600313147,1.230548922,515.38
2299462,0.600313147,1.230548922,515.38
2299502,0.600313147,1.230548922,515.38
2299542,0.600313147,1.230548922,515.38
2299582,0.600313147,1.230548922,515.38
2299622,0.600313147,1.230548922,515.38
2299662,0.600313147,1.230548922,515.38
2299702,0.600313147,1.230548922,515.38
2299742,0.600313147,1.230548922,515.38
2299782,0.600313147,1.230548922,515.38
2299822,0.600313147,1.230548922,515.38
2299862,0.600313147,1.230548922,515.38
2299902,0.600313147,1.230548922,515.38
2299942,0.600313147,1.230548922,515.38
2299982,0.600313147,1.230548922,515.38
2300022,0.600313147,1.230548922,515.38
2300062,0.600313147,1.230548922,515.38
2300102,0.600313147,1.230548922,515.38
2300142,0.600313147,1.230548922,515.38
2300182,0.600313147,1.230548922,515.38
2300222,0.600313147,1.230548922,515.38
2300262,0.600313147,1.230548922,515.38
2300302,0.600313147,1.230548922,515.38
2300342,0.600313147,1.230548922,515.38
2300382,0.600313147,1.230548922,515.38
2300422,0.600313147,1.230548922,515.38
2300462,0.600313147,1.230548922,515.38
2300502,0.600313147,1.230548922,515.38
2300542,0.600313147,1.230548922,515.38
2300582,0.600313147,1.230548922,515.38
2300622,0.600313147,1.230548922,515.38
2300662,0.600313147,1.230548922,515.38
2300702,0.600313147,1.230548922,515.38
2300742,0.600313147,1.230548922,515.38
2300782,0.600313147,1.230548922,515.38
2300822,0.600313147,1.230548922,515.38
2300862,0.600313147,1.230548922,515.38
2300902,0.600313147,1.230548922,515.38
2300942,0.600313147,1.230548922,515.38
2300982,0.600313147,1.230548922,515.38
2301022,0.600313147,1.230548922,515.38
2301062,0.600313147,1.230548922,515.38
2301102,0.600313147,1.230548922,515.38
2301142,0.600313147,1.230548922,515.38
2301182,0.600313147,1.230548922,515.38
2301222,0.600313147,1.230548922,515.38
2301262,0.600313147,1.230548922,515.38
2301302,0.600313147,1.230548922,515.38
2301342,0.600313147,1.230548922,515.38
2301382,0.600313147,1.230548922,515.38
2301422,0.600313147,1.230548922,515.38
2301462,0.600313147,1.230548922,515.38
2301502,0.600313147,1.230548922,515.38
2301542,0.600313147,1.230548922,515.38
2301582,0.600313147,1.230548922,515.38
2301622,0.600313147,1.230548922,515.38
2301662,0.600313147,1.230548922,515.38
2301702,0.600313147,1.230548922,515.38
2301742,0.600313147,1.230548922,515.38
2301782,0.600313147,1.230548922,515.38
2301822,0.600313147,1.230548922,515.38
2301862,0.600313147,1.230548922,515.38
2301902,0.600313147,1.230548922,515.38
2301942,0.600313147,1.230548922,515.38
2301982,0.600313147,1.230548922,515.38
2302022,0.600313147,1.230548922,515.38
2302062,0.600313147,1.230548922,515.38
2302102,0.600313147,1.230548922,515.38
2302142,0.600313147,1.230548922,515.39
2302182,0.600313147,1.230548922,515.39
2302222,0.600313147,1.230548922,515.39
2302262,0.600313147,1.230548922,515.39
2302302,0.600313147,1.230548922,515.39
2302342,0.600313147,1.230548922,515.39
2302382,0.600313147,1.230548922,515.39
2302422,0.600313147,1.230548922,515.39
2302462,0.600313147,1.230548922,515.39
2302502,0.600313147,1.230548922,515.39
2302542,0.600313147,1.230548922,515.39
2302582,0.600313147,1.230548922,515.39
2302622,0.600313147,1.230548922,515.39
2302662,0.600313147,1.230548922,515.39
2302702,0.600313147,1.230548922,515.39
2302742,0.600313147,1.230548922,515.39
2302782,0.600313147,1.230548922,515.39
2302822,0.600313147,1.230548922,515.39
2302862,0.600313147,1.230548922,515.39
2302902,0.600313147,1.230548922,515.39
2302942,0.600313147,1.230548922,515.39
2302982,0.600313147,1.230548922,515.39
2303022,0.600313147,1.230548922,515.39
2303062,0.600313147,1.230548922,515.39
2303102,0.600313147,1.230548922,515.39
2303142,0.600313147,1.230548922,515.39
2303182,0.600313147,1.230548922,515.39
2303222,0.600313147,1.230548922,515.39
2303262,0.600313147,1.230548922,515.39
2303302,0.600313147,1.230548922,515.39
2303342,0.600313147,1.230548922,515.39
2303382,0.600313147,1.230548922,515.39
2303422,0.600313147,1.230548922,515.39
2303462,0.600313147,1.230548922,515.39
2303502,0.600313147,1.230548922,515.39
2303542,0.600313147,1.230548922,515.39
2303582,0.600313147,1.230548922,515.39
2303622,0.600313147,1.230548922,515.39
2303662,0.600313147,1.230548922,515.39
2303702,0.600313147,1.230548922,515.39
2303742,0.600313147,1.230548922,515.39
2303782,0.600313147,1.230548922,515.39
2303822,0.600313147,1.230548922,515.39
2303862,0.600313147,1.230548922,515.39
2303902,0.600313147,1.230548922,515.39
2303942,0.600313147,1.230548922,515.39
2303982,0.600313147,1.230548922,515.39
2304022,0.600313147,1.230548922,515.39
2304062,0.600313147,1.230548922,515.39
2304102,0.600313147,1.230548922,515.39
2304142,0.600313147,1.230548922,515.39
2304182,0.600313147,1.230548922,515.39
2304222,0.600313147,1.230548922,515.39
2304262,0.600313147,1.230548922,515.39
2304302,0.600313147,1.230548922,515.39
2304342,0.600313147,1.230548922,515.39
2304382,0.600313147,1.230548922,515.39
2304422,0.600313147,1.230548922,515.39
2304462,0.600313147,1.230548922,515.39
2304502,0.600313147,1.230548922,515.39
2304542,0.600313147,1.230548922,515.39
2304582,0.600313147,1.230548922,515.39
2304622,0.600313147,1.230548922,515.39
2304662,0.600313147,1.230548922,515.39
2304702,0.600313147,1.230548922,515.39
2304742,0.600313147,1.230548922,515.39
2304782,0.600313147,1.230548922,515.39
2304822,0.600313147,1.230548922,515.39
2304862,0.600313147,1.230548922,515.39
2304902,0.600313147,1.230548922,515.39
2304942,0.600313147,1.230548922,515.39
2304982,0.600313147,1.230548922,515.39
2305022,0.600313147,1.230548922,515.39
2305062,0.600313147,1.230548922,515.39
2305102,0.600313147,1.230548922,515.39
2305142,0.600313147,1.230548922,515.39
2305182,0.600313147,1.230548922,515.39
2305222,0.600313147,1.230548922,515.39
2305262,0.600313147,1.230548922,515.39
2305302,0.600313147,1.230548922,515.39
2305342,0.600313147,1.230548922,515.39
2305382,0.600313147,1.230548922,515.39
2305422,0.600313147,1.230548922,515.39
2305462,0.600313147,1.230548922,515.39
2305502,0.600313147,1.230548922,515.39
2305542,0.600313147,1.230548922,515.39
2305582,0.600313147,1.230548922,515.39
2305622,0.600313147,1.230548922,515.39
2305662,0.600313147,1.230548922,515.39
2305702,0.600313147,1.230548922,515.39
2305742,0.600313147,1.230548922,515.39
2305782,0.600313147,1.230548922,515.39
2305822,0.600313147,1.230548922,515.39
2305862,0.600313147,1.230548922,515.39
2305902,0.600313147,1.230548922,515.39
2305942,0.600313147,1.230548922,515.39
2305982,0.600313147,1.230548922,515.39
2306022,0.600313147,1.230548922,515.39
2306062,0.600313147,1.230548922,515.39
2306102,0.600313147,1.230548922,515.39
2306142,0.600313147,1.230548922,515.39
2306182,0.600313147,1.230548922,515.39
2306222,0.600313147,1.230548922,515.39
2306262,0.600313147,1.230548922,515.39
2306302,0.600313147,1.230548922,515.39
2306342,0.600313147,1.230548922,515.39
2306382,0.600313147,1.230548922,515.39
2306422,0.600313147,1.230548922,515.39
2306462,0.600313147,1.230548922,515.39
2306502,0.600313147,1.230548922,515.39
2306542,0.600313147,1.230548922,515.39
2306582,0.600313147,1.230548922,515.39
2306622,0.600313147,1.230548922,515.39
2306662,0.600313147,1.230548922,515.39
2306702,0.600313147,1.230548922,515.39
2306742,0.600313147,1.230548922,515.39
2306782,0.600313147,1.230548922,515.39
2306822,0.600313147,1.230548922,515.39
2306862,0.600313147,1.230548922,515.39
2306902,0.600313147,1.230548922,515.39
2306942,0.600313147,1.230548922,515.39
2306982,0.600313147,1.230548922,515.39
2307022,0.600313147,1.230548922,515.39
2307062,0.600313147,1.230548922,515.39
2307102,0.600313147,1.230548922,515.39
2307142,0.600313147,1.230548922,515.39
2307182,0.600313147,1.230548922,515.39
2307222,0.600313147,1.230548922,515.39
2307262,0.600313147,1.230548922,515.39
2307302,0.600313147,1.230548922,515.39
2307342,0.600313147,1.230548922,515.39
2307382,0.600313147,1.230548922,515.39
2307422,0.600313147,1.230548922,515.39
2307462,0.600313147,1.230548922,515.39
2307502,0.600313147,1.230548922,515.39
2307542,0.600313147,1.230548922,515.39
2307582,0.600313147,1.230548922,515.39
2307622,0.600313147,1.230548922,515.39
2307662,0.600313147,1.230548922,515.39
2307702,0.600313147,1.230548922,515.39
2307742,0.600313147,1.230548922,515.39
2307782,0.600313147,1.230548922,515.39
2307822,0.600313147,1.230548922,515.39
2307862,0.600313147,1.230548922,515.39
2307902,0.600313147,1.230548922,515.39
2307942,0.600313147,1.230548922,515.39
2307982,0.600313147,1.230548922,515.39
2308022,0.600313147,1.230548922,515.39
2308062,0.600313147,1.230548922,515.39
2308102,0.600313147,1.230548922,515.39
2308142,0.600313147,1.230548922,515.39
2308182,0.600313147,1.230548922,515.39
2308222,0.600313147,1.230548922,515.39
2308262,0.600313147,1.230548922,515.39
2308302,0.600313147,1.230548922,515.39
2308342,0.600313147,1.230548922,515.39
2308382,0.600313147,1.230548922,515.39
2308422,0.600313147,1.230548922,515.39
2308462,0.600313147,1.230548922,515.39
2308502,0.600313147,1.230548922,515.39
2308542,0.600313147,1.230548922,515.39
2308582,0.600313147,1.230548922,515.39
2308622,0.600313147,1.230548922,515.39
2308662,0.600313147,1.230548922,515.39
2308702,0.600313147,1.230548922,515.39
2308742,0.600313147,1.230548922,515.39
2308782,0.600313147,1.230548922,515.39
2308822,0.600313147,1.230548922,515.39
2308862,0.600313147,1.230548922,515.39
2308902,0.600313147,1.230548922,515.39
2308942,0.600313147,1.230548922,515.39
2308982,0.600313147,1.230548922,515.39
2309022,0.600313147,1.230548922,515.39
2309062,0.600313147,1.230548922,515.39
2309102,0.600313147,1.230548922,515.39
2309142,0.600313147,1.230548922,515.39
2309182,0.600313147,1.230548922,515.39
2309222,0.600313147,1.230548922,515.39
2309262,0.600313147,1.230548922,515.39
2309302,0.600313147,1.230548922,515.39
2309342,0.600313147,1.230548922,515.39
2309382,0.600313147,1.230548922,515.39
2309422,0.600313147,1.230548922,515.39
2309462,0.600313147,1.230548922,515.39
2309502,0.600313147,1.230548922,515.39
2309542,0.600313147,1.230548922,515.39
2309582,0.600313147,1.230548922,515.39
2309622,0.600313147,1.230548922,515.39
2309662,0.600313147,1.230548922,515.39
2309702,0.600313147,1.230548922,515.39
2309742,0.600313147,1.230548922,515.39
2309782,0.600313147,1.230548922,515.39
2309822,0.600313147,1.230548922,515.39
2309862,0.600313147,1.230548922,515.39
2309902,0.600313147,1.230548922,515.39
2309942,0.600313147,1.230548922,515.39
2309982,0.600313147,1.230548922,515.39
2310022,0.600313147,1.230548922,515.39
2310062,0.600313147,1.230548922,515.39
2310102,0.600313147,1.230548922,515.39
2310142,0.600313147,1.230548922,515.39
2310182,0.600313147,1.230548922,515.39
2310222,0.600313147,1.230548922,515.39
2310262,0.600313147,1.230548922,515.39
2310302,0.600313147,1.230548922,515.39
2310342,0.600313147,1.230548922,515.39
2310382,0.600313147,1.230548922,515.39
2310422,0.600313147,1.230548922,515.39
2310462,0.600313147,1.230548922,515.39
2310502,0.600313147,1.230548922,515.39
2310542,0.600313147,1.230548922,515.39
2310582,0.600313147,1.230548922,515.39
2310622,0.600313147,1.230548922,515.39
2310662,0.600313147,1.230548922,515.39
2310702,0.600313147,1.230548922,515.39
2310742,0.600313147,1.230548922,515.39
2310782,0.600313147,1.230548922,515.39
2310822,0.600313147,1.230548922,515.39
2310862,0.600313147,1.230548922,515.39
2310902,0.600313147,1.230548922,515.39
2310942,0.600313147,1.230548922,515.39
2310982,0.600313147,1.230548922,515.39
2311022,0.600313147,1.230548922,515.39
2311062,0.600313147,1.230548922,515.39
2311102,0.600313147,1.230548922,515.39
2311142,0.600313147,1.230548922,515.39
2311182,0.600313147,1.230548922,515.39
2311222,0.600313147,1.230548922,515.39
2311262,0.600313147,1.230548922,515.39
2311302,0.600313147,1.230548922,515.39
2311342,0.600313147,1.230548922,515.39
2311382,0.600313147,1.230548922,515.39
2311422,0.600313147,1.230548922,515.39
2311462,0.600313147,1.230548922,515.39
2311502,0.600313147,1.230548922,515.39
2311542,0.600313147,1.230548922,515.39
2311582,0.600313147,1.230548922,515.39
2311622,0.600313147,1.230548922,515.39
2311662,0.600313147,1.230548922,515.39
2311702,0.600313147,1.230548922,515.39
2311742,0.600313147,1.230548922,515.39
2311782,0.600313147,1.230548922,515.39
2311822,0.600313147,1.230548922,515.39
2311862,0.600313147,1.230548922,515.39
2311902,0.600313147,1.230548922,515.39
2311942,0.600313147,1.230548922,515.39
2311982,0.600313147,1.230548922,515.39
2312022,0.600313147,1.230548922,515.39
2312062,0.600313147,1.230548922,515.39
2312102,0.600313147,1.230548922,515.39
2312142,0.600313147,1.230548922,515.39
2312182,0.600313147,1.230548922,515.39
2312222,0.600313147,1.230548922,515.39
2312262,0.600313147,1.230548922,515.39
2312302,0.600313147,1.230548922,515.39
2312342,0.600313147,1.230548922,515.39
2312382,0.600313147,1.230548922,515.38
2312422,0.600313147,1.230548922,515.38
2312462,0.600313147,1.230548922,515.38
2312502,0.600313147,1.230548922,515.38
2312542,0.600313147,1.230548922,515.39
2312582,0.600313147,1.230548922,515.39
2312622,0.600313147,1.230548922,515.38
2312662,0.600313147,1.230548922,515.38
2312702,0.600313147,1.230548922,515.38
2312742,0.600313147,1.230548922,515.38
2312782,0.600313147,1.230548922,515.38
2312822,0.600313147,1.230548922,515.38
2312862,0.600313147,1.230548922,515.39
2312902,0.600313147,1.230548922,515.39
2312942,0.600313147,1.230548922,515.39
2312982,0.600313147,1.230548922,515.39
2313022,0.600313147,1.230548922,515.39
2313062,0.600313147,1.230548922,515.39
2313102,0.600313147,1.230548922,515.39
2313142,0.600313147,1.230548922,515.39
2313182,0.600313147,1.230548922,515.39
2313222,0.600313147,1.230548922,515.39
2313262,0.600313147,1.230548922,515.39
2313302,0.600313147,1.230548922,515.39
2313342,0.600313147,1.230548922,515.39
2313382,0.600313147,1.230548922,515.39
2313422,0.600313147,1.230548922,515.39
2313462,0.600313147,1.230548922,515.39
2313502,0.600313147,1.230548922,515.39
2313542,0.600313147,1.230548922,515.39
2313582,0.600313147,1.230548922,515.39
2313622,0.600313147,1.230548922,515.39
2313662,0.600313147,1.230548922,515.39
2313702,0.600313147,1.230548922,515.39
2313742,0.600313147,1.230548922,515.39
2313782,0.600313147,1.230548922,515.39
2313822,0.600313147,1.230548922,515.39
2313862,0.600313147,1.230548922,515.39
2313902,0.600313147,1.230548922,515.39
2313942,0.600313147,1.230548922,515.39
2313982,0.600313147,1.230548922,515.39
2314022,0.600313147,1.230548922,515.39
2314062,0.600313147,1.230548922,515.39
2314102,0.600313147,1.230548922,515.39
2314142,0.600313147,1.230548922,515.39
2314182,0.600313147,1.230548922,515.39
2314222,0.600313147,1.230548922,515.39
2314262,0.600313147,1.230548922,515.39
2314302,0.600313147,1.230548922,515.39
2314342,0.600313147,1.230548922,515.39
2314382,0.600313147,1.230548922,515.39
2314422,0.600313147,1.230548922,515.4
2314462,0.600313147,1.230548922,515.4
2314502,0.600313147,1.230548922,515.4
2314542,0.600313147,1.230548922,515.4
2314582,0.600313147,1.230548922,515.4
2314622,0.600313147,1.230548922,515.39
2314662,0.600313147,1.230548922,515.4
2314702,0.600313147,1.230548922,515.4
2314742,0.600313147,1.230548922,515.4
2314782,0.600313147,1.230548922,515.4
2314822,0.600313147,1.230548922,515.4
2314862,0.600313147,1.230548922,515.4
2314902,0.600313147,1.230548922,515.4
2314942,0.600313147,1.230548922,515.4
2314982,0.600313147,1.230548922,515.4
2315022,0.600313147,1.230548922,515.4
2315062,0.600313147,1.230548922,515.4
2315102,0.600313147,1.230548922,515.4
2315142,0.600313147,1.230548922,515.4
2315182,0.600313147,1.230548922,515.4
2315222,0.600313147,1.230548922,515.4
2315262,0.600313147,1.230548922,515.4
2315302,0.600313147,1.230548922,515.4
2315342,0.600313147,1.230548922,515.4
2315382,0.600313147,1.230548922,515.4
2315422,0.600313147,1.230548922,515.4
2315462,0.600313147,1.230548922,515.4
2315502,0.600313147,1.230548922,515.4
2315542,0.600313147,1.230548922,515.41
2315582,0.600313147,1.230548922,515.41
2315622,0.600313147,1.230548922,515.4
2315662,0.600313147,1.230548922,515.4
2315702,0.600313147,1.230548922,515.4
2315742,0.600313147,1.230548922,515.4
2315782,0.600313147,1.230548922,515.4
2315822,0.600313147,1.230548922,515.4
2315862,0.600313147,1.230548922,515.4
2315902,0.600313147,1.230548922,515.4
2315942,0.600313147,1.230548922,515.4
2315982,0.600313147,1.230548922,515.4
2316022,0.600313147,1.230548922,515.41
2316062,0.600313147,1.230548922,515.41
2316102,0.600313147,1.230548922,515.41
2316142,0.600313147,1.230548922,515.41
2316182,0.600313147,1.230548922,515.41
2316222,0.600313147,1.230548922,515.41
2316262,0.600313147,1.230548922,515.41
2316302,0.600313147,1.230548922,515.41
2316342,0.600313147,1.230548922,515.41
2316382,0.600313147,1.230548922,515.41
2316422,0.600313147,1.230548922,515.41
2316462,0.600313147,1.230548922,515.41
2316502,0.600313147,1.230548922,515.41
2316542,0.600313147,1.230548922,515.41
2316582,0.600313147,1.230548922,515.41
2316622,0.600313147,1.230548922,515.41
2316662,0.600313147,1.230548922,515.41
2316702,0.600313147,1.230548922,515.41
2316742,0.600313147,1.230548922,515.41
2316782,0.600313147,1.230548922,515.41
2316822,0.600313147,1.230548922,515.41
2316862,0.600313147,1.230548922,515.41
2316902,0.600313147,1.230548922,515.41
2316942,0.600313147,1.230548922,515.41
2316982,0.600313147,1.230548922,515.41
2317022,0.600313147,1.230548922,515.41
2317062,0.600313147,1.230548922,515.41
2317102,0.600313147,1.230548922,515.41
2317142,0.600313147,1.230548922,515.41
2317182,0.600313147,1.230548922,515.41
2317222,0.600313147,1.230548922,515.41
2317262,0.600313147,1.230548922,515.41
2317302,0.600313147,1.230548922,515.41
2317342,0.600313147,1.230548922,515.41
2317382,0.600313147,1.230548922,515.4
2317422,0.600313147,1.230548922,515.4
2317462,0.600313147,1.230548922,515.4
2317502,0.600313147,1.230548922,515.4
2317542,0.600313147,1.230548922,515.4
2317582,0.600313147,1.230548922,515.4
2317622,0.600313147,1.230548922,515.4
2317662,0.600313147,1.230548922,515.4
2317702,0.600313147,1.230548922,515.4
2317742,0.600313147,1.230548922,515.4
2317782,0.600313147,1.230548922,515.4
2317822,0.600313147,1.230548922,515.4
2317862,0.600313147,1.230548922,515.4
2317902,0.600313147,1.230548922,515.4
2317942,0.600313147,1.230548922,515.4
2317982,0.600313147,1.230548922,515.4
2318022,0.600313147,1.230548922,515.4
2318062,0.600313147,1.230548922,515.4
2318102,0.600313147,1.230548922,515.4
2318142,0.600313147,1.230548922,515.4
2318182,0.600313147,1.230548922,515.4
2318222,0.600313147,1.230548922,515.4
2318262,0.600313147,1.230548922,515.4
2318302,0.600313147,1.230548922,515.4
2318342,0.600313147,1.230548922,515.4
2318382,0.600313147,1.230548922,515.4
2318422,0.600313147,1.230548922,515.4
2318462,0.600313147,1.230548922,515.4
2318502,0.600313147,1.230548922,515.4
2318542,0.600313147,1.230548922,515.4
2318582,0.600313147,1.230548922,515.4
2318622,0.600313147,1.230548922,515.4
2318662,0.600313147,1.230548922,515.4
2318702,0.600313147,1.230548922,515.4
2318742,0.600313147,1.230548922,515.4
2318782,0.600313147,1.230548922,515.4
2318822,0.600313147,1.230548922,515.4
2318862,0.600313147,1.230548922,515.4
2318902,0.600313147,1.230548922,515.4
2318942,0.600313147,1.230548922,515.4
2318982,0.600313147,1.230548922,515.4
2319022,0.600313147,1.230548922,515.4
2319062,0.600313147,1.230548922,515.4
2319102,0.600313147,1.230548922,515.4
2319142,0.600313147,1.230548922,515.39
2319182,0.600313147,1.230548922,515.39
2319222,0.600313147,1.230548922,515.39
2319262,0.600313147,1.230548922,515.39
2319302,0.600313147,1.230548922,515.39
2319342,0.600313147,1.230548922,515.39
2319382,0.600313147,1.230548922,515.4
2319422,0.600313147,1.230548922,515.4
2319462,0.600313147,1.230548922,515.39
2319502,0.600313147,1.230548922,515.39
2319542,0.600313147,1.230548922,515.39
2319582,0.600313147,1.230548922,515.39
2319622,0.600313147,1.230548922,515.39
2319662,0.600313147,1.230548922,515.39
2319702,0.600313147,1.230548922,515.39
2319742,0.600313147,1.230548922,515.39
2319782,0.600313147,1.230548922,515.39
2319822,0.600313147,1.230548922,515.39
2319862,0.600313147,1.230548922,515.4
2319902,0.600313147,1.230548922,515.4
2319942,0.600313147,1.230548922,515.4
2319982,0.600313147,1.230548922,515.4
2320022,0.600313147,1.230548922,515.4
2320062,0.600313147,1.230548922,515.4
2320102,0.600313147,1.230548922,515.39
2320142,0.600313147,1.230548922,515.4
2320182,0.600313147,1.230548922,515.4
2320222,0.600313147,1.230548922,515.4
2320262,0.600313147,1.230548922,515.39
2320302,0.600313147,1.230548922,515.39
2320342,0.600313147,1.230548922,515.39
2320382,0.600313147,1.230548922,515.4
2320422,0.600313147,1.230548922,515.4
2320462,0.600313147,1.230548922,515.4
2320502,0.600313147,1.230548922,515.4
2320542,0.600313147,1.230548922,515.4
2320582,0.600313147,1.230548922,515.4
2320622,0.600313147,1.230548922,515.39
2320662,0.600313147,1.230548922,515.39
2320702,0.600313147,1.230548922,515.39
2320742,0.600313147,1.230548922,515.39
2320782,0.600313147,1.230548922,515.39
2320822,0.600313147,1.230548922,515.39
2320862,0.600313147,1.230548922,515.39
2320902,0.600313147,1.230548922,515.39
2320942,0.600313147,1.230548922,515.39
2320982,0.600313147,1.230548922,515.39
2321022,0.600313147,1.230548922,515.39
2321062,0.600313147,1.230548922,515.39
2321102,0.600313147,1.230548922,515.39
2321142,0.600313147,1.230548922,515.39
2321182,0.600313147,1.230548922,515.39
2321222,0.600313147,1.230548922,515.39
2321262,0.600313147,1.230548922,515.39
2321302,0.600313147,1.230548922,515.39
2321342,0.600313147,1.230548922,515.39
2321382,0.600313147,1.230548922,515.39
2321422,0.600313147,1.230548922,515.39
2321462,0.600313147,1.230548922,515.39
2321502,0.600313147,1.230548922,515.39
2321542,0.600313147,1.230548922,515.39
2321582,0.600313147,1.230548922,515.39
2321622,0.600313147,1.230548922,515.39
2321662,0.600313147,1.230548922,515.39
2321702,0.600313147,1.230548922,515.39
2321742,0.600313147,1.230548922,515.39
2321782,0.600313147,1.230548922,515.39
2321822,0.600313147,1.230548922,515.39
2321862,0.600313147,1.230548922,515.39
2321902,0.600313147,1.230548922,515.39
2321942,0.600313147,1.230548922,515.39
2321982,0.600313147,1.230548922,515.39
2322022,0.600313147,1.230548922,515.39
2322062,0.600313147,1.230548922,515.39
2322102,0.600313147,1.230548922,515.39
2322142,0.600313147,1.230548922,515.39
2322182,0.600313147,1.230548922,515.39
2322222,0.600313147,1.230548922,515.39
2322262,0.600313147,1.230548922,515.39
2322302,0.600313147,1.230548922,515.39
2322342,0.600313147,1.230548922,515.39
2322382,0.600313147,1.230548922,515.39
2322422,0.600313147,1.230548922,515.39
2322462,0.600313147,1.230548922,515.39
2322502,0.600313147,1.230548922,515.39
2322542,0.600313147,1.230548922,515.39
2322582,0.600313147,1.230548922,515.39
2322622,0.600313147,1.230548922,515.39
2322662,0.600313147,1.230548922,515.39
2322702,0.600313147,1.230548922,515.39
2322742,0.600313147,1.230548922,515.39
2322782,0.600313147,1.230548922,515.39
2322822,0.600313147,1.230548922,515.39
2322862,0.600313147,1.230548922,515.39
2322902,0.600313147,1.230548922,515.39
2322942,0.600313147,1.230548922,515.39
2322982,0.600313147,1.230548922,515.39
2323022,0.600313147,1.230548922,515.39
2323062,0.600313147,1.230548922,515.39
2323102,0.600313147,1.230548922,515.39
2323142,0.600313147,1.230548922,515.39
2323182,0.600313147,1.230548922,515.39
2323222,0.600313147,1.230548922,515.39
2323262,0.600313147,1.230548922,515.39
2323302,0.600313147,1.230548922,515.39
2323342,0.600313147,1.230548922,515.39
2323382,0.600313147,1.230548922,515.39
2323422,0.600313147,1.230548922,515.39
2323462,0.600313147,1.230548922,515.39
2323502,0.600313147,1.230548922,515.39
2323542,0.600313147,1.230548922,515.39
2323582,0.600313147,1.230548922,515.39
2323622,0.600313147,1.230548922,515.39
2323662,0.600313147,1.230548922,515.39
2323702,0.600313147,1.230548922,515.39
2323742,0.600313147,1.230548922,515.39
2323782,0.600313147,1.230548922,515.39
2323822,0.600313147,1.230548922,515.39
2323862,0.600313147,1.230548922,515.39
2323902,0.600313147,1.230548922,515.39
2323942,0.600313147,1.230548922,515.39
2323982,0.600313147,1.230548922,515.39
2324022,0.600313147,1.230548922,515.39
2324062,0.600313147,1.230548922,515.39
2324102,0.600313147,1.230548922,515.39
2324142,0.600313147,1.230548922,515.39
2324182,0.600313147,1.230548922,515.39
2324222,0.600313147,1.230548922,515.4
2324262,0.600313147,1.230548922,515.4
2324302,0.600313147,1.230548922,515.4
2324342,0.600313147,1.230548922,515.4
2324382,0.600313147,1.230548922,515.4
2324422,0.600313147,1.230548922,515.4
2324462,0.600313147,1.230548922,515.4
2324502,0.600313147,1.230548922,515.4
2324542,0.600313147,1.230548922,515.4
2324582,0.600313147,1.230548922,515.4
2324622,0.600313147,1.230548922,515.4
2324662,0.600313147,1.230548922,515.4
2324702,0.600313147,1.230548922,515.4
2324742,0.600313147,1.230548922,515.4
2324782,0.600313147,1.230548922,515.4
2324822,0.600313147,1.230548922,515.4
2324862,0.600313147,1.230548922,515.39
2324902,0.600313147,1.230548922,515.39
2324942,0.600313147,1.230548922,515.39
2324982,0.600313147,1.230548922,515.39
2325022,0.600313147,1.230548922,515.39
2325062,0.600313147,1.230548922,515.39
2325102,0.600313147,1.230548922,515.39
2325142,0.600313147,1.230548922,515.4
2325182,0.600313147,1.230548922,515.4
2325222,0.600313147,1.230548922,515.4
2325262,0.600313147,1.230548922,515.4
2325302,0.600313147,1.230548922,515.4
2325342,0.600313147,1.230548922,515.4
2325382,0.600313147,1.230548922,515.41
2325422,0.600313147,1.230548922,515.41
2325462,0.600313147,1.230548922,515.41
2325502,0.600313147,1.230548922,515.41
2325542,0.600313147,1.230548922,515.41
2325582,0.600313147,1.230548927,515.41
2325622,0.600313147,1.230548922,515.4
2325662,0.600313147,1.230548927,515.4
2325702,0.600313147,1.230548927,515.4
2325742,0.600313147,1.230548927,515.4
2325782,0.600313147,1.230548927,515.4
2325822,0.600313147,1.230548927,515.41
2325862,0.600313147,1.230548927,515.41
2325902,0.600313147,1.230548922,515.41
2325942,0.600313147,1.230548922,515.41
2325982,0.600313147,1.230548922,515.41
2326022,0.600313147,1.230548922,515.41
2326062,0.600313147,1.230548922,515.41
2326102,0.600313147,1.230548922,515.41
2326142,0.600313147,1.230548922,515.41
2326182,0.600313147,1.230548922,515.41
2326222,0.600313147,1.230548922,515.41
2326262,0.600313147,1.230548922,515.41
2326302,0.600313147,1.230548922,515.41
2326342,0.600313147,1.230548922,515.41
2326382,0.600313147,1.230548922,515.41
2326422,0.600313147,1.230548922,515.41
2326462,0.600313147,1.230548922,515.41
2326502,0.600313147,1.230548922,515.41
2326542,0.600313147,1.230548927,515.41
2326582,0.600313147,1.230548922,515.41
2326622,0.600313147,1.230548922,515.4
2326662,0.600313147,1.230548922,515.4
